SensorCode,DateTimeUtc,Address,Mean,Max,Packets,Oui,Channel,Retry,PacketType
557,11-3-2020 15:21,X+BPiYQD6Rc=,-79,-79,1,AmRw,,,
557,11-3-2020 22:05,TZhUsf1y0Oo=,-839,-81,11,GJ78,,,
557,12-3-2020 00:10,aQuolMvxuRk=,-735,-69,39,wEoA,,,
557,12-3-2020 08:47,BV6TosXytx0=,-75,-75,1,lkCE,,,
557,12-3-2020 11:45,C4yNhIwz43A=,-81,-81,1,doU0,,,
557,12-3-2020 18:40,0dju9B/MEFM=,-57,-57,1,ckFv,,,
557,13-3-2020 03:56,z1iMEnxdKfI=,-87,-87,1,fN2Q,,,
557,13-3-2020 16:05,4IPLC0eQd0Q=,-89,-89,1,fEaF,,,
557,13-3-2020 16:32,aQuolMvxuRk=,-749,-71,14,wEoA,,,
557,13-3-2020 17:24,N8DfAnVJHVc=,-83,-83,1,LoXe,,,
557,14-3-2020 03:30,tQXGYuqMgQI=,-87,-87,1,/GlH,,,
557,14-3-2020 09:53,sUCnxEP8p5o=,-79,-79,1,rugC,,,
557,14-3-2020 12:01,RG7bOCgMef0=,-73,-73,1,2qEZ,,,
557,14-3-2020 13:51,odUGeSx5DEA=,-71,-71,1,ZguR,,,
557,14-3-2020 14:06,5ehGb1goYk4=,-75,-75,1,Wubl,,,
557,14-3-2020 14:07,8albQJzSxZQ=,-81,-81,1,XknN,,,
557,14-3-2020 14:40,0hw/ApN+GCo=,-51,-51,2,evWz,,,
557,14-3-2020 16:36,z1iMEnxdKfI=,-89,-89,1,fN2Q,,,
557,15-3-2020 05:18,i7XOoJO/e+8=,-65,-65,1,aOzF,,,
557,15-3-2020 07:30,CY5Wn4zlT6Q=,-81,-81,1,9MJI,,,
557,15-3-2020 20:04,9+zPemF9XT4=,-85,-85,1,TBuG,,,
557,16-3-2020 06:17,2OPhgtuBFrw=,-84,-83,2,cPEc,,,
557,16-3-2020 12:01,2OPhgtuBFrw=,-80,-81,2,cPEc,,,
557,16-3-2020 13:20,aQuolMvxuRk=,-719,-71,11,wEoA,,,
557,17-3-2020 07:03,ZkIa3XPMuRU=,-58,-59,2,uLuv,,,
557,17-3-2020 13:03,dmW3v8zLDyw=,-87,-87,1,1DsE,,,
557,17-3-2020 21:20,V5VGV5/X6l8=,-68,-69,2,XF9n,,,
557,18-3-2020 13:29,rjwrKDoqGD8=,-61,-61,2,eto3,,,
557,18-3-2020 20:49,V5VGV5/X6l8=,-65,-67,2,XF9n,,,
557,19-3-2020 23:32,Sn00YPT5yRk=,-85,-85,2,8HLq,,,
557,20-3-2020 01:17,4eua+bfv9NU=,-77,-77,1,QIMd,,,
557,20-3-2020 02:54,FT8MTi+GA3k=,-87,-87,1,#NAME?,,,
557,20-3-2020 05:16,9+PHRLL36Fo=,-757,-71,15,zG6k,,,
557,20-3-2020 12:40,Kso97bZ/HZY=,-80,-79,2,1o2S,,,
557,21-3-2020 05:16,cegxJldcNWo=,-77,-75,2,rpAQ,,,
557,21-3-2020 09:14,pRuqdUQO+kg=,-69,-69,1,PjXh,,,
557,21-3-2020 09:42,48ObbNWbtvI=,-80,-83,2,HCMs,,,
557,21-3-2020 09:42,GzLeerBPdfs=,-77,-77,1,uJQ2,,,
557,21-3-2020 11:21,UEf1V967QDY=,-85,-85,1,6seg,,,
557,21-3-2020 13:34,awOEX3wRnds=,-57,-59,2,hlkS,,,
557,22-3-2020 08:57,uf5yLij49ZQ=,-81,-81,1,qG2q,,,
557,22-3-2020 11:20,tw4mXdtYuHw=,-75,-75,1,InzR,,,
557,22-3-2020 12:53,VxFpjI/Ke04=,-77,-77,1,bE1z,,,
557,22-3-2020 16:06,iHtt66eSkDs=,-83,-83,1,/ohU,,,
557,23-3-2020 16:03,QJNfUhXtEVY=,-77,-77,1,/qKR,,,
557,23-3-2020 18:29,p/Bgv6IIpxg=,-83,-83,1,8Hlg,,,
557,24-3-2020 04:37,Sn00YPT5yRk=,-81,-81,1,8HLq,,,
557,24-3-2020 16:31,26TZGm1K2zk=,-79,-79,1,lLEK,,,
557,25-3-2020 07:29,V5VGV5/X6l8=,-73,-73,1,XF9n,,,
557,25-3-2020 09:24,tPPf3dtR0YM=,-70,-69,2,ol6w,,,
557,25-3-2020 10:21,n7BkW7BgmJA=,-83,-83,1,/I+Q,,,
557,25-3-2020 10:46,tTdCOs9RD64=,-75,-75,1,qtP3,,,
557,25-3-2020 18:37,Cm/9FDeJFyE=,-87,-87,1,YlOz,,,
557,25-3-2020 20:13,V5VGV5/X6l8=,-65,-65,1,XF9n,,,
557,26-3-2020 05:19,Som8EsEV7gM=,-81,-81,1,EifE,,,
557,26-3-2020 10:26,PWPySedMQUc=,-82,-81,2,OpM3,,,
557,26-3-2020 13:19,z1iMEnxdKfI=,-82,-79,2,fN2Q,,,
557,27-3-2020 08:16,i7XOoJO/e+8=,-71,-71,1,aOzF,,,
557,27-3-2020 12:43,0mXp1+sznPY=,-55,-55,1,uPEq,,,
557,27-3-2020 14:14,DvH9ue8p8ws=,-70,-69,2,Oofp,,,
557,28-3-2020 02:14,4eua+bfv9NU=,-83,-83,1,QIMd,,,
557,28-3-2020 11:23,trzvVDhTPvw=,-86,-85,2,2qEZ,,,
557,29-3-2020 19:27,XAenEPf1joc=,-66,-65,10,OKKM,,,
557,30-3-2020 00:33,z1iMEnxdKfI=,-83,-83,1,fN2Q,,,
557,30-3-2020 07:55,5PGe/3ZojYo=,-74,-75,2,oruq,,,
557,30-3-2020 12:14,+qsdfhZb+Jk=,-72,-75,2,mkR3,,,
557,31-3-2020 10:37,z1iMEnxdKfI=,-79,-79,1,fN2Q,,,
557,31-3-2020 14:58,V5VGV5/X6l8=,-73,-73,1,XF9n,,,
557,31-3-2020 19:41,0Ke1dVU+0yg=,-83,-83,1,cPEc,,,
557,31-3-2020 23:48,CGomEJmri3k=,-85,-85,1,#NAME?,,,
557,1-4-2020 09:49,F1C0exxSX+4=,-80,-79,2,ZIma,,,
557,1-4-2020 10:51,0aoPuLQHvu4=,-67,-69,2,BA48,,,
557,1-4-2020 14:20,ONrOPMMqI0Q=,-79,-79,1,/tMz,,,
557,1-4-2020 16:06,HNgxuJcIVuw=,-67,-69,2,5DST,,,
557,2-4-2020 06:45,n7BkW7BgmJA=,-84,-85,2,/I+Q,,,
557,2-4-2020 15:03,Niha+DWHOws=,-79,-79,1,DC+w,,,
557,2-4-2020 18:36,uf5yLij49ZQ=,-83,-83,1,qG2q,,,
557,2-4-2020 22:59,2OPhgtuBFrw=,-85,-85,1,cPEc,,,
557,2-4-2020 23:04,XAenEPf1joc=,-64,-65,2,OKKM,,,
557,3-4-2020 06:19,i7XOoJO/e+8=,-67,-67,1,aOzF,,,
557,3-4-2020 11:34,GERFxSzSoXE=,-71,-71,1,4vqq,,,
557,3-4-2020 14:22,6sgisMfeOqI=,-79,-79,1,Gl4K,,,
557,3-4-2020 15:02,lpkTcobnowI=,-83,-83,1,pton,,,
557,3-4-2020 22:38,aBt+zR8Lo3A=,-83,-83,1,8nfN,,,
557,4-4-2020 01:27,4eua+bfv9NU=,-87,-87,1,QIMd,,,
557,4-4-2020 09:05,31Uf7mjYQHQ=,-65,-65,2,mgAa,,,
557,4-4-2020 09:43,qJGORKkY4NA=,-57,-57,1,oqpm,,,
557,4-4-2020 12:45,g6FzIaNdzfk=,-81,-81,1,VGAJ,,,
557,4-4-2020 13:20,KX9vFkzxJCs=,-77,-75,2,wLZY,,,
557,4-4-2020 14:17,z1iMEnxdKfI=,-79,-77,2,fN2Q,,,
557,4-4-2020 21:29,RkDPy8mogxs=,-89,-89,1,Uj/r,,,
557,5-4-2020 04:30,z1iMEnxdKfI=,-86,-85,2,fN2Q,,,
557,6-4-2020 05:03,i7XOoJO/e+8=,-65,-59,1,aOzF,,,
557,6-4-2020 05:32,wisPtSDLW70=,-79,-79,1,Bgyd,,,
557,6-4-2020 08:28,Chj8y6UrGn4=,-79,-79,1,NuzU,,,
557,6-4-2020 09:16,2WZDDMhD0V0=,-66,-65,2,FkXm,,,
557,6-4-2020 12:18,sr7GvV8guOY=,-79,-79,1,YidN,,,
557,7-4-2020 09:32,ZgWYHq1spZU=,-79,-79,1,8Neq,,,
557,7-4-2020 10:15,cVJuOvGdVfw=,-81,-81,1,xmPb,,,
557,7-4-2020 11:09,bpGsA65KgPE=,-63,-63,1,2qEZ,,,
557,7-4-2020 13:19,PCvjxF4o/QE=,-81,-81,2,3v2S,,,
557,8-4-2020 08:34,5YqEbZQ2XEY=,-79,-79,1,ygRf,,,
557,8-4-2020 09:41,EENbpeza7+M=,-67,-67,1,Gi0H,,,
557,8-4-2020 12:26,HBJM4qbuonw=,-89,-89,1,WLEP,,,
557,8-4-2020 22:02,n7BkW7BgmJA=,-89,-89,1,/I+Q,,,
557,9-4-2020 08:33,uf5yLij49ZQ=,-83,-83,1,qG2q,,,
557,9-4-2020 11:52,5xJ4DkuxI7I=,-81,-81,1,cphB,,,
557,9-4-2020 14:01,2OPhgtuBFrw=,-83,-83,1,cPEc,,,
557,10-4-2020 07:53,kvWAJppiTKE=,-76,-77,2,bsqq,,,
557,10-4-2020 08:14,/cgLjNX+jio=,-79,-79,1,7pFQ,,,
557,10-4-2020 10:03,eIndpV6etUg=,-82,-81,2,OibL,,,
557,10-4-2020 11:11,oZmCkbaO0mA=,-78,-79,2,ipEd,,,
557,10-4-2020 12:33,tCkr/GddIZE=,-81,-81,1,ttnN,,,
557,10-4-2020 13:58,5hQbvidPYL4=,-67,-67,2,Up9H,,,
557,10-4-2020 23:04,z1iMEnxdKfI=,-80,-81,2,fN2Q,,,
557,11-4-2020 07:34,Sn00YPT5yRk=,-79,-79,1,8HLq,,,
557,11-4-2020 09:16,3YKKS3/Zc90=,-79,-79,1,7t+7,,,
557,11-4-2020 11:47,q9EmNRUZb6g=,-85,-85,1,sG/g,,,
557,11-4-2020 11:51,2q/QFUXr1mQ=,-59,-59,1,Rp6G,,,
557,11-4-2020 12:18,5YRfrIJbrRM=,-72,-73,2,3uNL,,,
557,12-4-2020 08:29,NnVgR7MR5wI=,-79,-79,1,hMfq,,,
557,12-4-2020 13:51,z1iMEnxdKfI=,-85,-85,1,fN2Q,,,
557,13-4-2020 00:38,z1iMEnxdKfI=,-81,-77,2,fN2Q,,,
557,13-4-2020 10:30,4IPLC0eQd0Q=,-84,-85,2,fEaF,,,
557,13-4-2020 12:01,AHoID6WU+mM=,-82,-79,2,2qEZ,,,
557,14-4-2020 09:44,OTjL91C2E04=,-71,-71,2,2MTp,,,
557,14-4-2020 10:07,yW1LWji+QXo=,-69,-69,2,jDT9,,,
557,14-4-2020 13:13,lObSySoe0Vw=,-85,-85,1,buEd,,,
557,14-4-2020 13:32,+xbP7iHtRfQ=,-61,-61,1,Oimu,,,
557,16-4-2020 11:22,lMh2gQFahLM=,-89,-89,1,BOpW,,,
557,16-4-2020 11:36,fYXPLHDIpL0=,-76,-73,2,siCc,,,
557,16-4-2020 17:53,CSX8HyCaEzA=,-84,-83,2,Yjxb,,,
557,16-4-2020 21:03,AdSNHhvg5eY=,-61,-61,1,Iv0k,,,
557,17-4-2020 01:04,epWESVKh7Mw=,-87,-87,1,TuP/,,,
557,17-4-2020 06:11,48ObbNWbtvI=,-83,-83,1,HCMs,,,
557,17-4-2020 09:33,2OPhgtuBFrw=,-73,-73,1,cPEc,,,
557,17-4-2020 11:17,8eXOH7s5Vmk=,-79,-79,1,6B2o,,,
557,18-4-2020 08:19,BzSqDUsmvfI=,-75,-75,1,jMXh,,,
557,18-4-2020 11:45,8eXOH7s5Vmk=,-76,-75,2,6B2o,,,
557,18-4-2020 12:27,EcDweofFIwg=,-79,-79,1,ymjB,,,
557,18-4-2020 13:34,GdfY054YDBQ=,-77,-77,1,yvym,,,
557,18-4-2020 23:06,RqP0BGTdV4E=,-87,-87,1,PFKC,,,
557,19-4-2020 19:51,i7XOoJO/e+8=,-60,-61,2,aOzF,,,
557,19-4-2020 22:45,V5VGV5/X6l8=,-66,-67,2,XF9n,,,
557,20-4-2020 02:55,i7XOoJO/e+8=,-61,-63,2,aOzF,,,
557,20-4-2020 04:35,XAenEPf1joc=,-69,-69,1,OKKM,,,
557,20-4-2020 04:42,x1sbMAv+Wj0=,-85,-85,1,fN2Q,,,
557,20-4-2020 08:53,rTnCJ9F7a04=,-71,-65,53,wO77,,,
557,20-4-2020 13:12,LfqC/XgUeKQ=,-33,-34,2,MoNc,,,
557,20-4-2020 13:42,3c1yt22YIFc=,-83,-83,1,nn4q,,,
557,20-4-2020 18:02,LWINBW3UnlA=,-83,-83,1,zHhf,,,
557,20-4-2020 21:08,+pzxjyp0JsU=,-77,-77,1,9AYW,,,
557,21-4-2020 08:06,5hoz9pfiB4g=,-83,-83,1,DtCG,,,
557,21-4-2020 12:31,vC6kVQCPz64=,-79,-79,1,2qEZ,,,
557,21-4-2020 15:57,i7XOoJO/e+8=,-65,-65,1,aOzF,,,
557,21-4-2020 16:32,XAenEPf1joc=,-67,-65,2,OKKM,,,
557,21-4-2020 23:48,V5VGV5/X6l8=,-65,-65,1,XF9n,,,
557,22-4-2020 01:38,8KLs4EXLPI0=,-667,-67,12,#NAME?,,,
557,22-4-2020 08:56,48ObbNWbtvI=,-77,-77,1,HCMs,,,
557,22-4-2020 09:18,XAenEPf1joc=,-63,-63,2,OKKM,,,
557,22-4-2020 09:37,+2099il3PJc=,-76,-77,2,/nw7,,,
557,22-4-2020 10:45,RqP0BGTdV4E=,-81,-81,1,PFKC,,,
557,22-4-2020 11:08,7Gri1GLUOAo=,-81,-81,1,#NAME?,,,
557,22-4-2020 15:11,n7BkW7BgmJA=,-89,-89,1,/I+Q,,,
557,23-4-2020 01:20,r+mw7f4osWs=,-84,-85,2,nE/P,,,
557,23-4-2020 07:57,DA0f6i4B9bw=,-64,-63,2,DC+w,,,
557,23-4-2020 09:29,ijWzIGBOhxk=,-53,-53,1,4nwg,,,
557,23-4-2020 12:47,46J7OR/Zaz4=,-73,-73,2,tgv7,,,
557,24-4-2020 03:58,nQhatitzAiA=,-77,-77,1,9Buh,,,
557,24-4-2020 09:30,2Aa/boXpCs8=,-73,-73,1,2qEZ,,,
557,24-4-2020 09:31,r+mw7f4osWs=,-75,-73,2,nE/P,,,
557,24-4-2020 12:05,OGXsLufap+4=,-79,-79,1,1KM9,,,
557,24-4-2020 22:38,i7XOoJO/e+8=,-69,-69,1,aOzF,,,
557,25-4-2020 08:31,aL1QGkX2C3k=,-81,-81,1,Qt94,,,
557,25-4-2020 13:10,3tNGvKaAZJo=,-77,-77,1,2qEZ,,,
557,25-4-2020 13:25,hlTXk3F2sl0=,-71,-73,2,qt6Z,,,
557,26-4-2020 04:06,nQhatitzAiA=,-87,-87,1,9Buh,,,
557,26-4-2020 07:06,RSC/q5smPk4=,-87,-87,1,/i6y,,,
557,26-4-2020 14:54,V5VGV5/X6l8=,-75,-75,1,XF9n,,,
557,26-4-2020 16:49,vtlcJx5O5cA=,-87,-87,1,oBgo,,,
557,26-4-2020 17:00,AnijzxkbZGA=,-66,-67,2,BNaq,,,
557,26-4-2020 22:53,4eI95RQldyk=,-83,-83,1,sDW1,,,
557,27-4-2020 09:48,lV2p39WRrPw=,-87,-87,1,vKWL,,,
557,27-4-2020 10:56,WEHwAX9+lYc=,-79,-79,1,xrzV,,,
557,27-4-2020 13:15,CA+3rGkulnk=,-79,-79,1,lJ8+,,,
557,28-4-2020 14:17,1wFdexBCVCU=,-79,-79,1,SKOA,,,
557,29-4-2020 09:19,ZXS4Aw9QkS0=,-78,-79,2,yK6c,,,
557,29-4-2020 10:02,ioGdfJUQCM0=,-67,-67,1,elVc,,,
557,29-4-2020 13:37,wcZ0mqJE95Y=,-58,-63,2,KqMG,,,
557,29-4-2020 14:57,axfuK/G/KXw=,-53,-53,1,7iU5,,,
557,29-4-2020 16:02,YJupm4eDUaQ=,-77,-77,1,ziGk,,,
557,29-4-2020 18:21,80Q9tmM7BP0=,-80,-79,2,6laT,,,
557,29-4-2020 21:33,xRZaka+Tu+U=,-87,-87,1,pGzx,,,
557,30-4-2020 02:48,CY5Wn4zlT6Q=,-87,-87,1,9MJI,,,
557,30-4-2020 10:36,YwZ403DUrG4=,-75,-75,1,mo5R,,,
557,30-4-2020 16:31,vtlcJx5O5cA=,-81,-81,1,oBgo,,,
557,30-4-2020 22:58,4eua+bfv9NU=,-89,-89,1,QIMd,,,
557,30-4-2020 23:01,gQaOzPcQCtw=,-73,-73,1,bBnA,,,
557,1-5-2020 11:49,1zN1lvkJ8/E=,-79,-79,1,elgm,,,
557,1-5-2020 13:10,z1iMEnxdKfI=,-80,-77,2,fN2Q,,,
557,1-5-2020 22:08,z1iMEnxdKfI=,-81,-81,1,fN2Q,,,
557,2-5-2020 07:08,0oCTtzHC6fM=,-85,-85,1,/sGX,,,
557,2-5-2020 11:10,nPDqDx+UL6k=,-81,-81,1,Fnyu,,,
557,2-5-2020 14:34,DVa+09S1Lgo=,-77,-77,1,tuH3,,,
557,2-5-2020 14:48,i7XOoJO/e+8=,-69,-69,1,aOzF,,,
557,3-5-2020 01:01,gQaOzPcQCtw=,-67,-67,2,bBnA,,,
557,3-5-2020 14:52,A2k6jYOFD6k=,-77,-77,1,VCqi,,,
557,4-5-2020 12:17,uZwdzHSQm2I=,-81,-81,2,rtSV,,,
557,4-5-2020 17:11,DA5WcTGvw6Q=,-83,-83,1,fqqE,,,
557,4-5-2020 23:54,z1iMEnxdKfI=,-82,-79,2,fN2Q,,,
557,5-5-2020 05:36,I4WhIAYRsag=,-89,-89,1,SiWv,,,
557,5-5-2020 08:45,8Qg829v2BHo=,-69,-69,1,SnNA,,,
557,5-5-2020 09:47,XNpVOHcSxak=,-66,-67,2,1l/i,,,
557,5-5-2020 22:09,V5VGV5/X6l8=,-73,-73,1,XF9n,,,
557,6-5-2020 08:54,Im9caAKnqkk=,-74,-75,2,QFvY,,,
557,6-5-2020 14:52,Bwn03dt/BiY=,-85,-85,1,BLQp,,,
557,7-5-2020 11:58,jkgJePYXuj4=,-81,-81,1,4KzL,,,
557,7-5-2020 16:22,U9pWb+kCJjo=,-67,-71,2,knrU,,,
557,7-5-2020 18:36,8eXOH7s5Vmk=,-74,-73,2,6B2o,,,
557,7-5-2020 23:57,faWWgg2m/gg=,-87,-87,1,1PVH,,,
557,8-5-2020 13:38,vcQ4DZZTh9s=,-72,-73,2,QIPe,,,
557,8-5-2020 14:55,AzMfSfTT43g=,-77,-77,1,SCfq,,,
557,8-5-2020 16:54,/CGOx/b5Owk=,-76,-75,2,pOl1,,,
557,9-5-2020 03:28,vtlcJx5O5cA=,-85,-85,2,oBgo,,,
557,9-5-2020 05:05,njPOSgumexQ=,-79,-79,1,0LEo,,,
557,9-5-2020 09:43,uF95RvpQlXk=,-65,-65,1,agUQ,,,
557,9-5-2020 12:04,bhc2luVgnLI=,-80,-81,2,8A/s,,,
557,9-5-2020 12:36,ygF16cYVWA4=,-69,-71,2,7pEE,,,
557,11-5-2020 04:06,XAenEPf1joc=,-67,-65,2,OKKM,,,
557,11-5-2020 07:00,lMh2gQFahLM=,-85,-85,1,BOpW,,,
557,11-5-2020 11:47,b1IcaDuf16Q=,-77,-77,2,#NAME?,,,
557,11-5-2020 14:03,1LTTppUvqHQ=,-89,-89,1,0Csg,,,
557,11-5-2020 16:24,Ege9TDmfo5I=,-75,-75,1,uPEq,,,
557,11-5-2020 18:11,7TR411qQXeo=,-71,-71,2,XjF/,,,
557,12-5-2020 08:46,vVUyTuaekKE=,-82,-83,2,5r+R,,,
557,12-5-2020 13:24,42ulNHv5qWg=,-75,-75,1,2s46,,,
557,13-5-2020 08:07,+KoEn0ao034=,-82,-81,2,QmUZ,,,
557,13-5-2020 10:09,4xq96DuTXXU=,-83,-83,1,Zkba,,,
557,13-5-2020 11:14,98iE7U3PELI=,-83,-83,1,2qEZ,,,
557,14-5-2020 06:33,r+mw7f4osWs=,-85,-85,1,nE/P,,,
557,14-5-2020 13:05,nK2CoMbnqN0=,-65,-65,1,4sAW,,,
557,14-5-2020 13:39,2jc384my0ZU=,-72,-73,2,Bjlb,,,
557,14-5-2020 13:41,HH2Zg734Ycg=,-74,-75,2,enwv,,,
557,14-5-2020 16:28,EB451Jo/cFo=,-75,-75,1,2qEZ,,,
557,14-5-2020 18:46,9tSClqneIso=,-75,-75,1,MmQa,,,
557,14-5-2020 23:56,XAenEPf1joc=,-64,-63,2,OKKM,,,
557,15-5-2020 02:45,i7XOoJO/e+8=,-61,-61,1,aOzF,,,
557,15-5-2020 13:06,E2XgHU4MonM=,-71,-71,1,7IkU,,,
557,15-5-2020 14:18,CSavIVHYE1k=,-73,-73,1,JiNG,,,
557,16-5-2020 10:10,ZXS4Aw9QkS0=,-77,-77,1,yK6c,,,
557,16-5-2020 14:47,ZXS4Aw9QkS0=,-75,-75,1,yK6c,,,
557,17-5-2020 00:07,XAenEPf1joc=,-63,-65,2,OKKM,,,
557,17-5-2020 12:31,cvA1R9Tb+5I=,-85,-85,1,uMdd,,,
557,17-5-2020 12:48,LCB7lMXBqcM=,-61,-63,2,csD1,,,
557,18-5-2020 06:22,xTzRwy4UUqQ=,-73,-75,2,mjg9,,,
557,18-5-2020 11:13,EYqMjk+1mDc=,-87,-87,1,MnmZ,,,
557,18-5-2020 17:50,5c+pSydGIAM=,-79,-79,1,dGf3,,,
557,18-5-2020 22:00,x1sbMAv+Wj0=,-87,-87,1,fN2Q,,,
557,19-5-2020 03:34,48ObbNWbtvI=,-81,-81,1,HCMs,,,
557,19-5-2020 09:41,k/gEM1stJcQ=,-71,-71,2,uitr,,,
557,19-5-2020 12:34,m0bgd6U7w1M=,-85,-85,1,JBgd,,,
557,19-5-2020 12:44,sscwHGXu7xU=,-73,-73,1,6uhs,,,
557,20-5-2020 03:58,i7XOoJO/e+8=,-63,-63,1,aOzF,,,
557,20-5-2020 21:45,V5VGV5/X6l8=,-73,-73,1,XF9n,,,
557,21-5-2020 11:05,r4rKizQn0ko=,-57,-57,1,hvqn,,,
557,21-5-2020 14:48,+9Crw6bKzeU=,-77,-77,1,roGm,,,
557,22-5-2020 06:57,+TdkkWWXSqE=,-87,-87,1,dGf3,,,
557,22-5-2020 08:40,z24ytTdu12Y=,-71,-71,1,fmTV,,,
557,22-5-2020 10:01,xAj97gepn9g=,-65,-59,1,5gfD,,,
557,22-5-2020 11:53,6doWRSl4xM0=,-81,-81,1,el89,,,
557,22-5-2020 15:09,AxzuPoFXqes=,-89,-89,1,irYl,,,
557,23-5-2020 10:14,4nFuQJ+zpIc=,-67,-67,1,8lY8,,,
557,23-5-2020 11:55,CljNoX1moM8=,-51,-51,1,vmJR,,,
557,23-5-2020 12:59,Kik9Z6ULMO8=,-69,-69,1,kHNa,,,
557,24-5-2020 03:28,i7XOoJO/e+8=,-65,-65,1,aOzF,,,
557,24-5-2020 06:51,Sn00YPT5yRk=,-78,-77,2,8HLq,,,
557,24-5-2020 14:23,V5VGV5/X6l8=,-75,-75,1,XF9n,,,
557,24-5-2020 21:54,9+PHRLL36Fo=,-749,-67,18,zG6k,,,
557,25-5-2020 12:13,pO/ftNoV+6Y=,-83,-83,1,UFCk,,,
557,25-5-2020 13:55,6vQ5vj+KHnM=,-77,-77,1,6hhw,,,
557,25-5-2020 14:44,DOQ8qyRGnBk=,-76,-77,2,egEK,,,
557,26-5-2020 03:46,V5VGV5/X6l8=,-61,-61,1,XF9n,,,
557,26-5-2020 09:48,plCYKiDguPs=,-85,-85,1,2qEZ,,,
557,26-5-2020 12:39,kqc/Mx0rbvo=,-69,-69,1,fltq,,,
557,26-5-2020 12:52,mTwXcrU4/zg=,-78,-79,2,NkWx,,,
557,26-5-2020 13:59,0XYk+Ftsl9A=,-75,-75,1,Bg8Y,,,
557,26-5-2020 14:21,V5VGV5/X6l8=,-73,-73,1,XF9n,,,
557,26-5-2020 22:29,3tQDDLuW7nM=,-75,-75,1,ANtw,,,
557,27-5-2020 00:35,2bx49Q8xWdY=,-87,-87,1,4Jlx,,,
557,27-5-2020 06:57,48ObbNWbtvI=,-82,-83,2,HCMs,,,
557,27-5-2020 07:05,bPBt0Lfdd6Q=,-79,-79,1,#NAME?,,,
557,27-5-2020 14:29,+cnxGAWvsV0=,-75,-75,1,xk1C,,,
557,27-5-2020 14:33,+cnxGAWvsV0=,-79,-79,1,xk1C,,,
557,27-5-2020 14:43,eCVUMhnX010=,-77,-75,2,2qEZ,,,
557,28-5-2020 00:31,WpP6XXV5nZg=,-77,-77,1,Xpui,,,
557,28-5-2020 03:03,XlIVJRCYoJ0=,-75,-75,1,QLia,,,
557,28-5-2020 12:28,1HrKkEGMBNI=,-70,-71,2,hJ+1,,,
557,28-5-2020 14:33,a09gNZeVZVQ=,-55,-57,2,2qEZ,,,
557,28-5-2020 17:03,i7XOoJO/e+8=,-65,-65,1,aOzF,,,
557,28-5-2020 17:23,fIGeUSq5Nm0=,-65,-65,2,2mco,,,
557,28-5-2020 17:38,cCmZkR6yd3U=,-67,-67,1,2qEZ,,,
557,28-5-2020 17:47,Lc5bmbAVXHk=,-68,-67,2,GrFj,,,
557,28-5-2020 18:04,F1C0exxSX+4=,-77,-77,1,ZIma,,,
557,29-5-2020 02:26,VxFpjI/Ke04=,-82,-81,2,bE1z,,,
557,29-5-2020 08:24,7xl6v8n21So=,-51,-51,1,Si2F,,,
