SensorCode,DateTimeUtc,Address,Mean,Max,Packets,Oui,Channel,Retry,PacketType
557,29-5-2020 10:41,gJbLjYW6xVo=,-81,-81,2,5kqx,,,
557,29-5-2020 13:12,6bpS1gTG7r0=,-68,-69,2,2qEZ,,,
557,30-5-2020 08:19,49VPb2uIjCs=,-85,-85,1,FJ88,,,
557,30-5-2020 11:05,2AP6oQxl/Us=,-80,-77,2,Us5r,,,
557,30-5-2020 11:42,5BayEBDdjKI=,-69,-69,1,AtUr,,,
557,30-5-2020 12:04,rq00CptdGsM=,-67,-67,1,OpCZ,,,
557,30-5-2020 15:30,o4MjtpTAKBo=,-84,-81,2,nCi/,,,
557,30-5-2020 21:52,V5VGV5/X6l8=,-69,-69,1,XF9n,,,
557,31-5-2020 04:59,+UAfZ21rRKY=,-83,-83,1,WPuE,,,
557,31-5-2020 06:17,NhxQjKPUGMw=,-85,-85,1,lFel,,,
557,31-5-2020 14:09,SfDliALKGlo=,-75,-75,1,hpyw,,,
557,1-6-2020 06:51,VNTTtcpzmGs=,-85,-85,1,bABr,,,
557,1-6-2020 10:21,95odnVyNkg0=,-79,-79,1,YqpJ,,,
557,1-6-2020 12:09,LzxbFOnp3vE=,-89,-89,1,jgtn,,,
557,2-6-2020 06:10,8shzHGQBeB8=,-79,-79,1,xrBA,,,
557,3-6-2020 07:46,DXJtJMH46+M=,-72,-69,2,8Ip2,,,
557,3-6-2020 11:45,z1iMEnxdKfI=,-81,-81,1,fN2Q,,,
557,3-6-2020 12:00,WZFTFHMsAnk=,-75,-75,1,2qEZ,,,
557,3-6-2020 13:56,+yGeit7/jXI=,-75,-75,1,mjH6,,,
557,3-6-2020 15:12,DXJtJMH46+M=,-43,-53,1,8Ip2,,,
557,3-6-2020 17:44,NhxQjKPUGMw=,-85,-85,1,lFel,,,
557,4-6-2020 07:26,J3UCGVhq8bU=,-85,-85,1,bABr,,,
557,4-6-2020 10:04,E2XgHU4MonM=,-65,-65,2,7IkU,,,
557,4-6-2020 17:38,pn5L6wW2dBI=,-77,-77,1,6hIp,,,
557,4-6-2020 17:45,X+T2Y0cIwyE=,-70,-69,2,Fkm5,,,
557,4-6-2020 18:49,0Tq/cbbMicQ=,-87,-87,1,wOhi,,,
557,5-6-2020 11:26,ApxOPVnSZ3E=,-84,-83,2,ajoF,,,
557,5-6-2020 13:12,7vqhlSLkmaw=,-61,-63,2,WMXL,,,
557,5-6-2020 16:40,V5VGV5/X6l8=,-75,-75,1,XF9n,,,
557,5-6-2020 19:19,V5VGV5/X6l8=,-73,-73,1,XF9n,,,
557,6-6-2020 06:07,OGXsLufap+4=,-79,-79,1,1KM9,,,
557,6-6-2020 10:48,4Yc9hLE38eM=,-87,-87,1,Ju06,,,
557,6-6-2020 10:49,48ObbNWbtvI=,-78,-79,2,HCMs,,,
557,6-6-2020 11:07,bnzEX3ZlQKM=,-77,-77,1,4LVf,,,
557,6-6-2020 11:42,V5VGV5/X6l8=,-71,-71,1,XF9n,,,
557,6-6-2020 12:18,rvRS59LqmDc=,-79,-79,1,llmy,,,
557,6-6-2020 12:39,9EIRPT/A3Ic=,-83,-83,1,mlRE,,,
557,6-6-2020 15:41,i7XOoJO/e+8=,-59,-59,1,aOzF,,,
557,7-6-2020 10:30,/ZS5kzYhqvg=,-85,-85,1,bK34,,,
557,8-6-2020 13:50,XAenEPf1joc=,-71,-71,2,OKKM,,,
557,8-6-2020 18:15,8KLs4EXLPI0=,-77,-77,1,#NAME?,,,
557,9-6-2020 02:21,z1iMEnxdKfI=,-81,-81,2,fN2Q,,,
557,9-6-2020 10:07,cpOpbxH31E0=,-69,-69,1,vhYi,,,
557,9-6-2020 10:56,VnqINL9PmSE=,-63,-57,1,EI7g,,,
557,9-6-2020 12:07,TuVwgo8COvI=,-60,-63,2,ApXJ,,,
557,9-6-2020 12:15,HhAsS2r//40=,-81,-81,1,fqHV,,,
557,9-6-2020 23:10,CA+3rGkulnk=,-81,-81,1,lJ8+,,,
557,10-6-2020 04:20,CA+3rGkulnk=,-81,-81,1,lJ8+,,,
557,10-6-2020 13:56,YuaaTLTyqtA=,-70,-69,2,7t3s,,,
557,11-6-2020 03:03,CA+3rGkulnk=,-85,-85,1,lJ8+,,,
557,11-6-2020 09:42,jyFwp+zy5Yk=,-85,-83,2,qDRq,,,
557,11-6-2020 09:53,4wLKMIm+ttg=,-79,-79,1,jtIT,,,
557,11-6-2020 11:38,bnzEX3ZlQKM=,-77,-77,1,4LVf,,,
557,11-6-2020 14:09,u281EQVV5zs=,-77,-77,1,6vzG,,,
557,12-6-2020 11:45,dGpK0B0Mr+8=,-79,-79,1,2o12,,,
557,12-6-2020 12:15,r9AVugVHhCQ=,-74,-73,2,kqBR,,,
557,12-6-2020 15:10,jmASqJokXqY=,-66,-63,2,UpRi,,,
557,12-6-2020 16:06,uREEDlKdkpU=,-75,-75,2,toiu,,,
557,12-6-2020 17:02,3NdVrs3Pgj0=,-83,-83,1,2qEZ,,,
557,12-6-2020 17:10,YTIjYQOllU4=,-84,-83,2,2qEZ,,,
557,12-6-2020 18:42,ItnOTbL8ihM=,-83,-83,1,PI0g,,,
557,13-6-2020 06:35,l6JJMbHnj+I=,-77,-77,1,3s08,,,
557,13-6-2020 08:17,jb5sOn8IkgM=,-83,-83,1,luzE,,,
557,13-6-2020 08:35,ttHg0Mo9+88=,-75,-75,1,WGsU,,,
557,13-6-2020 14:01,n5JWDINFHfA=,-69,-69,1,hlIf,,,
557,13-6-2020 14:04,TGpe/Zod0wk=,-63,-61,2,tjMk,,,
557,13-6-2020 15:04,wJ0E/q0ijds=,-65,-65,1,RoY0,,,
557,13-6-2020 21:02,AnijzxkbZGA=,-83,-83,1,BNaq,,,
557,14-6-2020 04:14,2OPhgtuBFrw=,-81,-81,2,cPEc,,,
557,14-6-2020 15:49,h7u8yC3KC24=,-78,-75,2,niTR,,,
557,15-6-2020 11:38,nIe7f/E9yzw=,-67,-67,1,FjVE,,,
557,15-6-2020 12:14,snORfMvuxtY=,-79,-79,1,bl0t,,,
557,15-6-2020 15:21,lW3fZ7qn4UA=,-55,-53,2,#NAME?,,,
557,16-6-2020 05:11,0aoPuLQHvu4=,-718,-69,12,BA48,,,
557,16-6-2020 08:58,i7XOoJO/e+8=,-61,-61,1,aOzF,,,
557,16-6-2020 12:07,POB67Ellseg=,-77,-77,1,skiJ,,,
557,16-6-2020 13:18,GmJV1rgjtNs=,-81,-81,1,FgwK,,,
557,16-6-2020 14:16,O7j2s1hND5w=,-69,-69,1,tn15,,,
557,16-6-2020 14:27,AvLr51eFK0E=,-74,-75,2,0AQB,,,
557,16-6-2020 17:20,NhxQjKPUGMw=,-83,-83,1,lFel,,,
557,17-6-2020 12:25,mdsqmfIeb2I=,-77,-79,2,vtV/,,,
557,18-6-2020 12:03,RCs1rcHFWs8=,-73,-73,1,RqJS,,,
557,18-6-2020 12:29,WTT+bNW9I1c=,-77,-77,1,7vne,,,
557,18-6-2020 12:37,bKmtGRtiH+M=,-75,-75,1,ik4w,,,
557,18-6-2020 13:16,z41Y3otJOHc=,-56,-57,2,vmED,,,
557,19-6-2020 10:37,CA+3rGkulnk=,-76,-77,2,lJ8+,,,
557,19-6-2020 13:26,D/Od8SWMB4A=,-61,-61,1,ygR5,,,
557,19-6-2020 19:04,qtO7oZVvGEg=,-77,-77,1,AlIK,,,
557,19-6-2020 20:19,sVnVl9q31O8=,-87,-87,1,vIVW,,,
557,20-6-2020 04:54,4eI95RQldyk=,-77,-77,1,sDW1,,,
557,20-6-2020 06:26,cvA1R9Tb+5I=,-83,-83,1,uMdd,,,
557,20-6-2020 07:51,5Ln5qquZ9oY=,-85,-85,1,PAUY,,,
557,20-6-2020 08:11,/lBqUjhEGzc=,-79,-79,1,no15,,,
557,20-6-2020 09:01,feoMTuCpMEo=,-76,-75,2,oMv9,,,
557,20-6-2020 10:35,kJc5e3vw6pg=,-75,-75,1,UvYj,,,
557,20-6-2020 11:05,r2b+DuIIxyY=,-89,-89,1,9ocL,,,
557,20-6-2020 11:44,R4vVyeWrauk=,-65,-65,2,kJSX,,,
557,20-6-2020 15:11,oLqRN4ukSro=,-73,-73,1,ntq9,,,
557,21-6-2020 14:22,i7XOoJO/e+8=,-57,-57,1,aOzF,,,
557,21-6-2020 23:39,Sn00YPT5yRk=,-77,-77,1,8HLq,,,
557,22-6-2020 02:23,q9EmNRUZb6g=,-81,-81,1,sG/g,,,
557,22-6-2020 12:04,BD270nrK4Po=,-66,-65,2,7oOJ,,,
557,22-6-2020 12:23,kyh5swi78Yo=,-70,-69,2,2qEZ,,,
557,23-6-2020 02:29,ItnOTbL8ihM=,-89,-89,1,PI0g,,,
557,23-6-2020 04:47,UTpWznEFO6s=,-87,-87,1,1BGj,,,
557,23-6-2020 08:45,dmW3v8zLDyw=,-73,-73,1,1DsE,,,
557,23-6-2020 11:54,i7XOoJO/e+8=,-61,-61,1,aOzF,,,
557,23-6-2020 13:34,bnzEX3ZlQKM=,-69,-71,2,4LVf,,,
557,23-6-2020 14:28,rVjU/fKqfYU=,-87,-87,1,Dtjq,,,
557,23-6-2020 15:20,UcfnnR1E2F4=,-74,-75,2,0PzM,,,
557,24-6-2020 09:58,nwo8BIX8S+0=,-59,-61,2,joKu,,,
557,24-6-2020 12:18,0Yz7wpf+b8A=,-75,-75,1,CMXh,,,
557,24-6-2020 12:38,puTe3bJ/daA=,-82,-83,2,FJ88,,,
557,24-6-2020 14:51,T1Wz4nZfIwQ=,-81,-83,2,ZqbC,,,
557,24-6-2020 20:48,LZnSdbldVRs=,-77,-77,2,8Ip2,,,
557,25-6-2020 01:43,Sn00YPT5yRk=,-81,-81,1,8HLq,,,
557,25-6-2020 08:30,r8BdVoolW9s=,-85,-83,2,2oxr,,,
557,25-6-2020 09:57,cokGzWYwK4Y=,-81,-81,1,SqSY,,,
557,25-6-2020 10:04,x1Vgn4iu6ao=,-79,-79,1,hto5,,,
557,25-6-2020 14:20,XCQVfDtGp88=,-79,-79,2,KkFD,,,
557,26-6-2020 11:13,gsZYo2nlN8o=,-79,-79,1,RpDG,,,
557,26-6-2020 15:33,HpicLgwpGIU=,-61,-61,1,bpq5,,,
557,26-6-2020 17:16,i7XOoJO/e+8=,-73,-73,1,aOzF,,,
557,27-6-2020 07:22,HqCGNE+7ohw=,-85,-85,1,AAzn,,,
557,27-6-2020 08:31,IRRIGku+4Pc=,-82,-79,2,gsnp,,,
557,27-6-2020 08:58,nRqZobDL3NQ=,-63,-63,1,2qEZ,,,
557,27-6-2020 10:11,d8UDBxP4kYw=,-75,-77,2,avM9,,,
557,27-6-2020 12:06,uqoqh4XdZ3g=,-73,-73,1,DMuF,,,
557,27-6-2020 22:55,NhxQjKPUGMw=,-85,-85,2,lFel,,,
557,28-6-2020 00:05,i7XOoJO/e+8=,-61,-61,1,aOzF,,,
557,28-6-2020 09:07,aOyMRm4kqlU=,-68,-67,2,ksA2,,,
557,28-6-2020 11:51,V5VGV5/X6l8=,-67,-67,1,XF9n,,,
557,28-6-2020 12:44,xRZaka+Tu+U=,-81,-83,2,pGzx,,,
557,28-6-2020 23:23,8KLs4EXLPI0=,-71,-71,2,#NAME?,,,
557,29-6-2020 00:38,VxFpjI/Ke04=,-83,-83,1,bE1z,,,
557,29-6-2020 03:22,XlIVJRCYoJ0=,-87,-87,1,QLia,,,
557,29-6-2020 05:27,V5VGV5/X6l8=,-71,-71,1,XF9n,,,
557,29-6-2020 07:50,go56liEgQTw=,-87,-87,1,hhvd,,,
557,29-6-2020 09:05,48ObbNWbtvI=,-85,-85,1,HCMs,,,
557,29-6-2020 09:14,69RQH9e4lKk=,-83,-83,1,Am4t,,,
557,29-6-2020 13:36,KICCjnfupus=,-73,-71,2,Ar40,,,
557,30-6-2020 11:03,vhKrL3H5GNA=,-83,-83,1,Fj6F,,,
557,1-7-2020 12:11,0aoPuLQHvu4=,-69,-69,1,BA48,,,
557,1-7-2020 12:32,AQL2iDVKuPk=,-67,-67,1,Nv5Z,,,
557,1-7-2020 14:42,k8bImn8W7QM=,-63,-57,1,uibM,,,
557,2-7-2020 15:16,av8iCAK7zxM=,-55,-55,1,2qEZ,,,
557,3-7-2020 04:08,lMh2gQFahLM=,-83,-83,1,BOpW,,,
557,3-7-2020 08:12,48ObbNWbtvI=,-75,-75,2,HCMs,,,
557,3-7-2020 08:43,EqGIiZdKcW8=,-63,-63,2,Eobp,,,
557,3-7-2020 09:16,7cZzqN/SC+k=,-77,-77,1,COyp,,,
557,3-7-2020 15:33,ukl0olSi/9Y=,-65,-63,2,qvXM,,,
557,3-7-2020 17:15,XAenEPf1joc=,-64,-67,2,OKKM,,,
557,3-7-2020 22:04,i7XOoJO/e+8=,-57,-57,1,aOzF,,,
557,4-7-2020 10:22,dmW3v8zLDyw=,-85,-85,1,1DsE,,,
557,4-7-2020 13:11,94tVPK2ufD4=,-69,-67,2,UhzP,,,
557,4-7-2020 18:24,ZkIa3XPMuRU=,-654,-63,11,uLuv,,,
557,5-7-2020 13:45,lMh2gQFahLM=,-85,-85,1,BOpW,,,
557,6-7-2020 08:17,V5VGV5/X6l8=,-67,-69,2,XF9n,,,
557,6-7-2020 08:37,/GqMe4gw/vk=,-65,-65,2,wOhi,,,
557,6-7-2020 11:09,V7ReKFrnbKg=,-87,-87,1,gqa5,,,
557,6-7-2020 11:53,XAenEPf1joc=,-67,-67,1,OKKM,,,
557,6-7-2020 17:52,AsLvbj/IazQ=,-77,-77,1,OC3o,,,
557,7-7-2020 11:36,dqtin/Af7Yo=,-63,-63,1,On4c,,,
557,7-7-2020 20:15,SROh6dad0LY=,-85,-85,1,uOk3,,,
557,8-7-2020 11:05,diboYfP7Xjo=,-85,-85,1,fDit,,,
557,8-7-2020 12:30,qx0/R59hfIg=,-71,-73,2,#NAME?,,,
557,8-7-2020 12:58,dJzR707e8XY=,-71,-71,2,Mpfi,,,
557,8-7-2020 15:17,n8ZCGR+Z8aE=,-76,-77,2,MP04,,,
557,8-7-2020 15:57,E2XgHU4MonM=,-79,-79,1,7IkU,,,
557,8-7-2020 18:04,K/N7uDNTk3A=,-77,-77,1,jhN4,,,
557,9-7-2020 01:12,M+xiFK48bRY=,-75,-75,1,OKKM,,,
557,9-7-2020 12:26,ZhmgkvWDRag=,-76,-77,2,tt80,,,
557,9-7-2020 12:47,0yW161ZLAZU=,-65,-65,1,Tqg3,,,
557,9-7-2020 14:11,SDW2I0JtjKg=,-78,-79,2,EmOa,,,
557,9-7-2020 19:58,xRZaka+Tu+U=,-80,-81,2,pGzx,,,
557,9-7-2020 20:35,wP/MZwHwo1g=,-83,-83,1,4FFj,,,
557,10-7-2020 12:53,DPQgG0aw+JQ=,-73,-73,1,tvJr,,,
557,10-7-2020 13:27,RneuMWNnz0A=,-77,-77,1,zqls,,,
557,10-7-2020 15:55,oVgCXR5oXGA=,-81,-81,1,GlOj,,,
557,10-7-2020 23:52,NhxQjKPUGMw=,-89,-89,1,lFel,,,
557,11-7-2020 10:53,JRS1tNwvCAk=,-81,-81,1,Dn0t,,,
557,11-7-2020 11:58,cvA1R9Tb+5I=,-83,-83,1,uMdd,,,
557,12-7-2020 01:20,XAenEPf1joc=,-75,-75,1,OKKM,,,
557,12-7-2020 22:16,lMh2gQFahLM=,-79,-79,1,BOpW,,,
557,13-7-2020 00:26,XAenEPf1joc=,-72,-69,2,OKKM,,,
557,13-7-2020 03:59,i7XOoJO/e+8=,-65,-65,1,aOzF,,,
557,13-7-2020 06:09,XAenEPf1joc=,-73,-71,2,OKKM,,,
557,13-7-2020 06:35,i7XOoJO/e+8=,-63,-63,1,aOzF,,,
557,13-7-2020 12:10,5vB+seVy/LU=,-67,-67,1,Vt92,,,
557,13-7-2020 20:40,V5VGV5/X6l8=,-65,-65,1,XF9n,,,
557,14-7-2020 08:21,9+PHRLL36Fo=,-76,-73,10,zG6k,,,
557,14-7-2020 08:27,dmW3v8zLDyw=,-79,-79,1,1DsE,,,
557,14-7-2020 09:39,H4bUS420kIc=,-77,-77,1,#NAME?,,,
557,14-7-2020 11:44,5admVDRV9+o=,-83,-83,1,GsbN,,,
557,14-7-2020 14:07,Zx2pMtTydJ0=,-77,-77,1,Zhtm,,,
557,14-7-2020 16:16,JIi0z4WUHaY=,-83,-83,1,2s9G,,,
557,15-7-2020 07:26,r+mw7f4osWs=,-75,-77,2,nE/P,,,
557,15-7-2020 11:29,V5VGV5/X6l8=,-71,-71,1,XF9n,,,
557,15-7-2020 13:55,IDqUEKED+DM=,-77,-77,1,eukv,,,
557,15-7-2020 14:28,Y/ozlnMIf6g=,-70,-69,2,ulLT,,,
557,15-7-2020 14:57,BCD6MFPR+EQ=,-77,-77,1,RpwN,,,
557,15-7-2020 18:45,XlIVJRCYoJ0=,-79,-79,1,QLia,,,
557,17-7-2020 00:38,z1iMEnxdKfI=,-81,-81,1,fN2Q,,,
557,17-7-2020 08:54,yvnzmuJZQ5U=,-87,-87,1,FiI+,,,
557,17-7-2020 11:32,z1iMEnxdKfI=,-82,-77,2,fN2Q,,,
557,17-7-2020 13:03,pS7kXL/dy0U=,-57,-57,1,gpTJ,,,
557,17-7-2020 13:57,V8dHtDjE9+4=,-85,-85,1,2qEZ,,,
557,18-7-2020 07:41,r5iEgBrcKTk=,-61,-61,1,6uto,,,
557,18-7-2020 11:29,hj9BemfhCKg=,-66,-65,2,RjL0,,,
557,18-7-2020 12:19,x0fDzeO49F4=,-71,-71,1,5gFa,,,
557,18-7-2020 16:37,9+PHRLL36Fo=,-78,-75,23,zG6k,,,
557,18-7-2020 16:45,i7XOoJO/e+8=,-61,-61,1,aOzF,,,
557,19-7-2020 06:38,i7XOoJO/e+8=,-65,-65,1,aOzF,,,
557,19-7-2020 09:13,i7XOoJO/e+8=,-63,-65,2,aOzF,,,
557,19-7-2020 14:50,lMh2gQFahLM=,-83,-83,1,BOpW,,,
557,19-7-2020 18:19,i7XOoJO/e+8=,-69,-69,2,aOzF,,,
557,19-7-2020 23:18,dxq4g0jDHWM=,-83,-83,1,StW2,,,
557,20-7-2020 12:18,e7pTeFP0IK4=,-41,-41,2,2qEZ,,,
557,20-7-2020 20:13,i7XOoJO/e+8=,-49,-59,1,aOzF,,,
557,21-7-2020 06:20,2OPhgtuBFrw=,-81,-79,2,cPEc,,,
557,21-7-2020 09:22,X2HRzYvhVZQ=,-81,-81,1,AqEX,,,
557,21-7-2020 11:21,0UPGrFqjwxE=,-745,-73,11,SBN+,,,
557,21-7-2020 12:52,Mi2pD4Cg+z8=,-81,-81,2,utka,,,
557,21-7-2020 16:09,bEEgTAiw8g0=,-84,-85,2,lBYl,,,
557,22-7-2020 14:20,hzfwAGhk6Oc=,-67,-67,1,GmJP,,,
557,22-7-2020 14:24,rtIq9PCtVis=,-67,-67,1,Ekgx,,,
557,22-7-2020 14:29,z1iMEnxdKfI=,-83,-83,1,fN2Q,,,
557,23-7-2020 08:45,V5VGV5/X6l8=,-71,-71,1,XF9n,,,
557,23-7-2020 18:09,349hO6kJR3Q=,-73,-73,1,tpYn,,,
557,23-7-2020 20:42,i7XOoJO/e+8=,-59,-61,2,aOzF,,,
557,24-7-2020 12:28,ksP8wmZDHE0=,-72,-73,2,qupf,,,
557,24-7-2020 23:05,y+9cqj0J8vo=,-77,-77,2,TI15,,,
557,25-7-2020 03:54,i7XOoJO/e+8=,-65,-61,2,aOzF,,,
557,25-7-2020 12:23,wK8jR9qmqUc=,-81,-81,1,Dgyc,,,
557,25-7-2020 23:42,V5VGV5/X6l8=,-69,-69,1,XF9n,,,
557,26-7-2020 11:39,zjwNDQj9BRE=,-85,-85,2,5rYl,,,
557,26-7-2020 16:04,2MX14KXnLko=,-71,-65,10,gB8C,,,
557,27-7-2020 10:47,l2oabVPAMS4=,-87,-87,1,kvtr,,,
557,27-7-2020 13:51,dos9mRwyp5M=,-79,-79,1,FB94,,,
557,27-7-2020 13:58,Jt9JHXAdwPw=,-83,-83,1,dhgT,,,
557,27-7-2020 14:00,H1ie7oeFuI0=,-73,-73,1,2qEZ,,,
557,27-7-2020 17:07,wP/MZwHwo1g=,-77,-77,2,4FFj,,,
557,28-7-2020 03:45,vtlcJx5O5cA=,-87,-87,1,oBgo,,,
557,28-7-2020 08:17,t9nij6Zauiw=,-72,-73,2,eukX,,,
557,28-7-2020 09:11,075D7OdMWx8=,-79,-79,1,On0Y,,,
557,28-7-2020 09:50,W9gTvzXQIKw=,-62,-61,2,#NAME?,,,
557,28-7-2020 13:19,qYr4re1oA/k=,-87,-87,1,lHvn,,,
557,28-7-2020 19:05,i7XOoJO/e+8=,-61,-61,1,aOzF,,,
557,28-7-2020 22:00,V5VGV5/X6l8=,-69,-69,1,XF9n,,,
557,28-7-2020 22:47,XAenEPf1joc=,-73,-73,1,OKKM,,,
557,30-7-2020 09:10,AnijzxkbZGA=,-81,-79,2,BNaq,,,
557,30-7-2020 11:48,CnvP4wEgff8=,-73,-73,1,3ssq,,,
557,30-7-2020 14:46,W+PrkYH3WNQ=,-77,-77,1,lPsp,,,
557,30-7-2020 18:25,l3sHTuZwPE0=,-65,-59,1,xkY3,,,
557,31-7-2020 09:31,iF9T70XgUKc=,-85,-85,1,8tlq,,,
557,31-7-2020 11:26,ztDLjAAURbc=,-80,-79,2,hnWP,,,
557,31-7-2020 13:01,f1hA0ThDXjk=,-66,-67,2,7t+0,,,
557,31-7-2020 17:41,n8ZCGR+Z8aE=,-81,-81,1,MP04,,,
557,31-7-2020 21:46,PzPkdHIOAcM=,-68,-69,2,OBDV,,,
557,1-8-2020 10:04,QLBfAqrWScM=,-77,-77,1,TlMo,,,
557,1-8-2020 10:28,VgA8zcmN0Xc=,-77,-77,1,2qEZ,,,
557,1-8-2020 12:15,i4jgH/440os=,-73,-73,1,2qEZ,,,
557,1-8-2020 14:34,b2q/PF5m0wM=,-71,-71,1,SvUW,,,
557,1-8-2020 15:24,wSNhMcpxAzA=,-83,-83,1,8HLq,,,
557,3-8-2020 13:04,ieO602Jo1DQ=,-81,-81,1,LDNh,,,
557,3-8-2020 13:57,ihCkWMFK+mQ=,-67,-71,2,8g1Q,,,
557,3-8-2020 19:45,WtVP+ERZSVE=,-81,-81,2,YgM7,,,
557,4-8-2020 00:27,5c+pSydGIAM=,-77,-77,1,dGf3,,,
557,4-8-2020 12:46,adYRfsg8tQY=,-81,-79,2,iIMi,,,
557,4-8-2020 13:55,oi+4K4IdWc4=,-79,-79,1,2qEZ,,,
557,4-8-2020 15:22,i7XOoJO/e+8=,-67,-67,1,aOzF,,,
557,4-8-2020 15:49,BP39ydVVSvc=,-77,-77,1,Dg3l,,,
557,5-8-2020 10:39,syj9t3VvlWg=,-73,-73,1,krXi,,,
557,5-8-2020 11:27,VFFj2/dLQwE=,-81,-81,1,Wg1R,,,
557,5-8-2020 11:56,9cUKZafkspg=,-70,-71,2,SpPh,,,
557,5-8-2020 12:14,i7XOoJO/e+8=,-61,-61,1,aOzF,,,
557,5-8-2020 12:17,aTLXJ2s36TY=,-77,-77,1,ZsCz,,,
557,5-8-2020 13:00,Sn00YPT5yRk=,-76,-73,2,8HLq,,,
557,5-8-2020 13:25,8c+fNsC6M1w=,-63,-63,1,Boub,,,
557,5-8-2020 14:03,uQvn0haowyQ=,-85,-85,1,2qEZ,,,
557,5-8-2020 14:09,f6dh1TMYFlE=,-79,-79,1,ZgED,,,
557,6-8-2020 01:59,V5VGV5/X6l8=,-61,-61,1,XF9n,,,
557,6-8-2020 09:51,/MQNctqm0LE=,-73,-73,2,2qEZ,,,
557,6-8-2020 10:51,UGdg1LaNT7I=,-85,-85,2,2qEZ,,,
557,6-8-2020 12:53,+TdkkWWXSqE=,-81,-81,1,dGf3,,,
557,6-8-2020 14:50,t5Dqad0RVGI=,-81,-81,1,zGHl,,,
557,6-8-2020 16:01,yHAUGq9ipcA=,-75,-75,1,Vgxv,,,
557,6-8-2020 22:15,48ObbNWbtvI=,-87,-87,1,HCMs,,,
557,7-8-2020 06:45,ItnOTbL8ihM=,-83,-83,1,PI0g,,,
557,7-8-2020 09:04,pVqIsVqjqW0=,-53,-53,1,qJZ1,,,
557,7-8-2020 09:10,WjAAvVnaFrE=,-78,-77,2,vv6W,,,
557,7-8-2020 10:25,fjUVJu522WY=,-79,-79,1,xu5S,,,
557,7-8-2020 11:37,F/r/IhGr77Q=,-85,-85,1,biVj,,,
557,8-8-2020 04:30,z1iMEnxdKfI=,-78,-79,2,fN2Q,,,
557,8-8-2020 13:05,gCzTn3h8Q9c=,-64,-65,2,oh0Q,,,
557,8-8-2020 23:57,OK5mfaWVP1A=,-83,-83,1,2qEZ,,,
557,9-8-2020 02:27,8KLs4EXLPI0=,-79,-79,1,#NAME?,,,
557,9-8-2020 06:31,STCdu/UFGiw=,-83,-83,1,kozi,,,
557,9-8-2020 07:59,V5VGV5/X6l8=,-71,-71,1,XF9n,,,
557,10-8-2020 06:14,NhxQjKPUGMw=,-83,-83,1,lFel,,,
557,10-8-2020 08:09,ovDfMvOEgdY=,-77,-77,1,hhut,,,
557,10-8-2020 23:09,xRZaka+Tu+U=,-84,-85,2,pGzx,,,
557,11-8-2020 09:18,m+OmkrQkYTo=,-83,-83,1,Kvl+,,,
557,11-8-2020 10:20,r+mw7f4osWs=,-77,-77,1,nE/P,,,
557,11-8-2020 11:43,NU3kKeTuHEk=,-79,-79,1,2qEZ,,,
